ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,CFME00000M,CFME00010M,CFME00020M,CFME00030M,CFME00040M,CFME00050M,CFME00060M,CFME00070M,CFME00080M,CFME00090M,CFME00100M,CFME00110M,CFME00120M,CFME00130M,CFME00140M,CFME00150M,CFME00160M,CFME00170M,CFME00180M,CFME00190M,CFME00200M,CFME00210M,CFME00220M,CFME00230M,CFME00240M,CFME00250M,CFME00260M,CFME00270M,CFME00280M,CFME00290M,CFME00300M,CFME00310M,CFME00320M,CFME00330M,CFME00340M,CFME00350M,CFME00360M,CFME00370M,CFME00380M,CFME00390M,CFME00400M,CFME00410M,CFME00420M,CFME00430M,CFME00440M,CFME00450M,CFME00460M,CFME00470M,CFME00480M,CFME00490M,CFME00500M,CFME00510M,CFME00520M,CFME00530M,CFME00540M,CFME00550M,CFME00560M,CFME00570M,CFME00580M,CFME00590M,CFME00600M,CFME00610M,CFME00620M,CFME00630M,CFME00640M,CFME00650M,CFME00660M,CFME00670M,CFME00680M,CFME00690M,CFME00700M,CFME00710M,CFME00720M,CFME00730M,CFME00740M,CFME00750M,CFME00760M,CFME00770M,CFME00780M,CFME00790M,CFME00800M,CFME00810M,CFME00820M,CFME00830M,CFME00840M,CFME00850M,CFME00860M,CFME00870M,CFME00880M,CFME00890M,CFME00900M,CFME00910M,CFME00920M,CFME00930M,CFME00940M,CFME00950M,CFME00960M,CFME00970M,CFME00980M,CFME00990M,CFME01000M,CFME01010M,CFME01020M,CFME01030M,CFME01040M,CFME01050M,CFME01060M,CFME01070M,CFME01080M,CFME01090M,CFME01100M,CFME01110M,CFME01120M,CFME01130M,CFME01140M,CFME01150M,CFME01160M,CFME01170M,CFME01180M,CFME01190M,CFME01200M,CFME01210M,CFME01220M,CFME01230M,CFME01240M,CFME01250M,CFME01260M,CFME01270M,CFME01280M,CFME01290M,CFME01300M,CFME01310M,CFME01320M,CFME01330M,CFME01340M,CFME01350M,CFME01360M,CFME01370M,CFME01380M,CFME01390M,CFME01400M,CFME01410M,CFME01420M,CFME01430M,CFME01440M,CFME01450M,CFME01460M,CFME01470M,CFME01480M,CFME01490M,CFME01500M,CFME01510M,CFME01520M,CFME01530M,CFME01540M,CFME01550M,CFME01560M,CFME01570M,CFME01580M,CFME01590M,CFME01600M,CFME01610M,CFME01620M,CFME01630M,CFME01640M,CFME01650M,CFME01660M,CFME01670M,CFME01680M,CFME01690M,CFME01700M,CFME01710M,CFME01720M,CFME01730M,CFME01740M,CFME01750M,CFME01760M,CFME01770M,CFME01780M,CFME01790M,CFME01800M,CFME01810M,CFME01820M,CFME01830M,CFME01840M,CFME01850M,CFME01860M,CFME01870M,CFME01880M,CFME01890M,CFME01900M,CFME01910M,CFME01920M,CFME01930M,CFME01940M,CFME01950M,CFME01960M,CFME01970M,CFME01980M,CFME01990M,CFME02000M,CFME02010M,CFME02020M,CFME02030M,CFME02040M,CFME02050M,CFME02060M,CFME02070M,CFME02080M,CFME02090M,CFME02100M,CFME02110M,CFME02120M,CFME02130M,CFME02140M
5691,eb3c5f0071cf5fd0a2ca4a50f0aba7fd,430168,博维仕,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524048667_045845.pdf,,1,56742931.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754150.42,,,,,4501521.17,,62998602.96,36159191.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565447.77,,,,3652073.41,,,,,22024551.33,,71401264.25,-8402661.29,1,,,,,,,,,,,,,,,,,,,,,233576.15,,,,,,,,,,,,,,,,,233576.15,-233576.15,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,15000000,,,,,,,1629562.67,,,,,,,,,,514868.67,,,,17144431.34,2855568.66,32670.96,-5747997.82,22071200.68,,,16323202.86,,
5692,eb3c5f0071cf5fd0a2ca4a50f0aba7fd,430168,博维仕,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524048667_045845.pdf,,1,89434827.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295335.49,,,,,6818876.26,,98549039.26,78179872.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806301.64,,,,5665876.31,,,,,17673646.32,,109325696.8,-10776657.54,1,,,,,,,,,,,,,,,,,,,,,186868.76,,,,,,,,,,,,,,,,,186868.76,-186868.76,1,11700000,,,,,15000000,,,,,,,,,,,,,26700000,,,11000000,,,,,,,2382364.23,,,,,,,,,,871670.88,,,,14254035.11,12445964.89,,1482438.59,20588762.09,,,22071200.68,,
61571,176792f401545caa9ece5d05d86fbbb7,430168,博维仕,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524047869_391810.pdf,,1,56742931.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754150.42,,,,,4501521.17,,62998602.96,36159191.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565447.77,,,,3652073.41,,,,,22024551.33,,71401264.25,-8402661.29,1,,,,,,,,,,,,,,,,,,,,,233576.15,,,,,,,,,,,,,,,,,233576.15,-233576.15,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,15000000,,,,,,,1629562.67,,,,,,,,,,514868.67,,,,17144431.34,2855568.66,32670.96,-5747997.82,22071200.68,,,16323202.86,,
61572,176792f401545caa9ece5d05d86fbbb7,430168,博维仕,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524047869_391810.pdf,,1,89434827.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295335.49,,,,,6818876.26,,98549039.26,78179872.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806301.64,,,,5665876.31,,,,,17673646.32,,109325696.8,-10776657.54,1,,,,,,,,,,,,,,,,,,,,,186868.76,,,,,,,,,,,,,,,,,186868.76,-186868.76,1,11700000,,,,,15000000,,,,,,,,,,,,,26700000,,,11000000,,,,,,,2382364.23,,,,,,,,,,871670.88,,,,14254035.11,12445964.89,,1482438.59,20588762.09,,,22071200.68,,
144051,176792f401545caa9ece5d05d86fbbb7,430168,博维仕,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524047869_391810.pdf,,1,56742931.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754150.42,,,,,4454252.66,,62951334.45,36159191.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8940327.97,,,,3662250.56,,,,,21703601.62,,70465371.89,-7514037.44,1,,,,,,,,,,,,,,,,,,,,,233576.15,,,,,,,,1200000,,,,,,,,,1433576.15,-1433576.15,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,15000000,,,,,,,1629562.67,,,,,,,,,,514868.67,,,,17144431.34,2855568.66,32670.96,-6059373.97,21836533.52,,,15777159.55,,
144052,176792f401545caa9ece5d05d86fbbb7,430168,博维仕,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524047869_391810.pdf,,1,89434827.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295335.49,,,,,6818494.1,,98548657.1,78179872.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806301.64,,,,5665876.31,,,,,17607931.32,,109259981.8,-10711324.7,1,,,,,,,,,,,,,,,,,,,,,186868.76,,,,,,,,300000,,,,,,,,,486868.76,-486868.76,1,11700000,,,,,15000000,,,,,,,,,,,,,26700000,,,11000000,,,,,,,2382364.23,,,,,,,,,,871670.88,,,,14254035.11,12445964.89,,1247771.43,20588762.09,,,21836533.52,,
63337,108723a86f3f522faa1ac7196cb23e0f,430169,融智通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/17,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523962089_839914.pdf,,1,58440094.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483119.64,,,,,1521681.91,,60444895.57,22725358.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21199338.77,,,,4381573.22,,,,,18112947.78,,66419218.32,-5974322.75,1,,,,,,,,,,,,,,,,,,,,,2001679,,,,,,,,,,,,,,,1675560.62,,3677239.62,-3677239.62,1,35000000,,,,,6000000,,,,,,,,,,,,,41000000,,,7000000,,,,,,,441044.84,,,,,,,,,,260700,,,,7701744.84,33298255.16,,23646692.79,8254867.07,,,31901559.86,,
63338,108723a86f3f522faa1ac7196cb23e0f,430169,融智通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/17,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523962089_839914.pdf,,1,76309076.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077323.53,,,,,3743691.79,,83130091.81,56140062.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20341845.47,,,,7253113.52,,,,,12520270.05,,96255291.86,-13125200.05,1,,,,,,,,,,,,,,,,,,,,,562989.21,,,,,,,,,,,,,,,,,562989.21,-562989.21,1,,,,,,9000000,,,,,,,,,,1026856,,,10026856,,,7300000,,,,,,,267486,,,,,,,,,,,,,,7567486,2459370,,-11228819.26,19483686.33,,,8254867.07,,
146299,108723a86f3f522faa1ac7196cb23e0f,430169,融智通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/17,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523962089_839914.pdf,,1,54580320.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483119.64,,,,,676507.37,,55739947.81,22505331.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19758452.12,,,,4371988.55,,,,,16336006.27,,62971778.55,-7231830.74,1,,,,,,,,500000,,,,,,,500000,,,,,,1983279,,,,,,,,,,,,,,,,,1983279,-1483279,1,35000000,,,,,6000000,,,,,,,,,,,,,41000000,,,7000000,,,,,,,441044.84,,,,,,,,,,260700,,,,7701744.84,33298255.16,,24583145.42,7318414.44,,,31901559.86,,
146300,108723a86f3f522faa1ac7196cb23e0f,430169,融智通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/17,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523962089_839914.pdf,,1,70707635.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820297.85,,,,,1531631.91,,75059564.82,49028097.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18739037.09,,,,6435404.2,,,,,8148534.87,,82351073.18,-7291508.36,1,,,,,,,,,,,,,,,,,,,,,195685.28,,,,,,,,,,,,,,,,,195685.28,-195685.28,1,,,,,,9000000,,,,,,,,,,1026856,,,10026856,,,7300000,,,,,,,267486,,,,,,,,,,,,,,7567486,2459370,,-5027823.64,12346238.08,,,7318414.44,,
127863,4839f4e7e0985bd7a75fbc864c9494f0,430170,金易通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/24,年度报告,2019/2/28,51,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524555395_001451.pdf,,1,27308015.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423421.29,,27731436.75,19211032.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124328.46,,,,1960495.83,,,,,4419992.74,,26715849.49,1015587.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,710000,,,,,,,,,,,,,710000,,,,,,,,,,41582.16,,,,,,,,,,,,,,41582.16,668417.84,,1684005.1,330329.19,,,2014334.29,,
127864,4839f4e7e0985bd7a75fbc864c9494f0,430170,金易通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/24,年度报告,2019/2/28,51,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524555395_001451.pdf,,1,38708725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31282635.19,,69991360.19,33183783.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293393.92,,,,2288463.28,,,,,43666573.59,,81432214.09,-11440853.9,1,,,,,,,,,,,,,,,,,,,,,1926330.15,,,,,,,,,,,,,,,,,1926330.15,-1926330.15,1,,,,,,100000,,,,,,,,,,,,,100000,,,3000000,,,,,,,42151.5,,,,,,,,,,,,,,3042151.5,-2942151.5,,-16309335.55,16639664.74,,,330329.19,,
48809,4839f4e7e0985bd7a75fbc864c9494f0,430170,金易通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/24,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524555395_001451.pdf,,1,26145896.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79963.93,,,,,17629853.38,,43855713.43,24289469.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055273.04,,,,2873541.31,,,,,7479777.84,,37698061.7,6157651.73,1,,,,,,,,,,,,,,,,,,,,,45600,,,,,,,,,,,,,,,,,45600,-45600,1,,,,,,710000,,,,,,,,,,,,,710000,,,5000000,,,,,,,278546.89,,,,,,,,,,,,,,5278546.89,-4568546.89,6475.63,1549980.47,621293.77,,,2171274.24,,
48810,4839f4e7e0985bd7a75fbc864c9494f0,430170,金易通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/24,年度报告,2019/2/27,49,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524555395_001451.pdf,,1,42473237.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217458.1,,,,,7920071.1,,50610766.33,34582216.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035676.04,,,,2547935.65,,,,,23235207.24,,65401035.6,-14790269.27,1,,,,,,,,,,,,,,,,,,,,,3271218.16,,,,,,,,,,,,,,,,,3271218.16,-3271218.16,1,,,,,,5100000,,,,,,,,,,,,,5100000,,,3000000,,,,,,,101190.66,,,,,,,,,,,,,,3101190.66,1998809.34,1821.46,-16060856.63,16682150.4,,,621293.77,,
99671,9ca3453232e8549d8bf39e25805dee21,430171,电信易通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/24,年度报告,2019/2/28,56,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524565794_482623.pdf,,1,120197208.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313982.91,,,,,1076106.68,,121587297.7,112648702.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15088868.25,,,,5421214.19,,,,,10287213.3,,143445998.3,-21858700.65,1,,10000000,,,,,,,,,,,,,10000000,,,,,,8625305.09,,,,,,,,,,,,,,,,,8625305.09,1374694.91,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,6000000,,,,,,,83248.5,,,,,,,,,,,,,,6083248.5,13916751.5,,-6567254.24,16114681.6,,,9547427.36,,
99672,9ca3453232e8549d8bf39e25805dee21,430171,电信易通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/24,年度报告,2019/2/28,56,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524565794_482623.pdf,,1,102456726.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410188.04,,,,,382004.83,,103248919.4,75636744.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16665576.26,,,,2716137.44,,,,,6596362.54,,101614820.4,1634099.06,1,,15000000,,,124644.73,,,,,,,,,,15124644.73,,,,,,407074.57,,,18000000,,,,,,,,,,,,,,18407074.57,-3282429.84,1,,,,,,6000000,,,,,,,,,,,,,6000000,,,28004000,,,,,,,1100121.18,,,,,,,,,,,,,,29104121.18,-23104121.18,,-24752451.96,40867133.56,,,16114681.6,,
26523,9ca3453232e8549d8bf39e25805dee21,430171,电信易通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/24,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524565794_482623.pdf,,1,120197208.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313982.91,,,,,1076106.68,,121587297.7,112648702.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15088868.25,,,,5421214.19,,,,,10319213.3,,143477998.3,-21890700.65,1,,,,,,,,8040230.39,,,,,,,8040230.39,,,,,,8625305.09,,,,,,,,,,,,,,,,,8625305.09,-585074.7,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,6000000,,,,,,,83248.5,,,,,,,,,,,,,,6083248.5,13916751.5,,-8559023.85,18106451.21,,,9547427.36,,
26524,9ca3453232e8549d8bf39e25805dee21,430171,电信易通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/24,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-04-24/1524565794_482623.pdf,,1,102456726.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410188.04,,,,,383544.38,,103250459,75724779.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16665576.26,,,,2716137.44,,,,,13976642.73,,109083135.5,-5832676.54,1,,15000000,,,124644.73,,,,,,,,,,15124644.73,,,,,,407074.57,,,10000000,,,,,,,,,,,,,,10407074.57,4717570.16,1,,,,,,6000000,,,,,,,,,,,,,6000000,,,28004000,,,,,,,1100121.18,,,,,,,,,,,,,,29104121.18,-23104121.18,,-24219227.56,42325678.77,,,18106451.21,,
52947,38bf765dc3245efa81516d8083174497,430172,瑞达恩,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/20,年度报告,2019/2/27,36,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524222609_662351.pdf,,1,8748676.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7495252.03,,16243928.6,6248131.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021459.38,,,,1142751.43,,,,,9009148.13,,21421490.81,-5177562.21,1,,,,,,,,,,,,,,,,,,,,,31348.85,,,,,,,,,,,,,,,,,31348.85,-31348.85,1,,,,,,4000000,,,,,,,,,,,,,4000000,,,5000000,,,,,,,148445.58,,,,,,,,,,,,,,5148445.58,-1148445.58,,-6357356.64,8418612.51,,,2061255.87,,
52948,38bf765dc3245efa81516d8083174497,430172,瑞达恩,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/20,年度报告,2019/2/27,36,http://www.neeq.com.cn/disclosure/2018/2018-04-20/1524222609_662351.pdf,,1,10499194.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900647.65,,17399842.63,7075939.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4122587.9,,,,783498.32,,,,,10127468.72,,22109494.86,-4709652.23,1,,,,,,,,,,,,,,,,,,,,,443247.88,,,,,,,,,,,,,,,,,443247.88,-443247.88,1,,,,,,5000000,,,,,,,,,,,,,5000000,,,1000000,,,,,,,44393.18,,,,,,,,,,,,,,1044393.18,3955606.82,,-1197293.29,9615905.8,,,8418612.51,,
8679,e0435ca1f9ca5ac781d0c3f52e9d9899,430173,欧美城,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522234826_849675.pdf,,1,605547622.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19366239.53,,624913861.7,524920946.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18831628.49,,,,11386336.38,,,,,18809799.55,,573948710.9,50965150.87,1,,,,,,,7842176.39,1000000,,,,,,,8842176.39,,,,,,82339524.33,,,,,,,,,,,,,,,,,82339524.33,-73497347.94,1,122500,,,,,425751860.8,,,,,,,,,,,,,425874360.8,,,400657077.2,,,,,,,4639812.44,,,,,,,,,,,,,,405296889.6,20577471.2,,-1954725.87,14885512.76,,,12930786.89,,
8680,e0435ca1f9ca5ac781d0c3f52e9d9899,430173,欧美城,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522234826_849675.pdf,,1,596117412.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6425325.32,,602542738.3,495896110.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22578973.84,,,,9800398.36,,,,,33983759.65,,562259242.5,40283495.72,1,,,,,,,5866565,,,,,,,,5866565,,,,,,318183224.1,,,920000,,,,,17355102,,,,,,,,,336458326.1,-330591761.1,1,285090000,,,,,518005252.8,,,,,,,,,,,,,803095252.8,,,534285140.6,,,,,,,4265604.53,,,,,,,,,,294339.62,,,,538845084.8,264250168,,-26058097.38,40943610.14,,,14885512.76,,
96831,a4c390e223b05478a792f26c2f2df6da,430174,沃捷传媒,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,72,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524668787_097982.pdf,,1,847158600.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241832412,,1088991012,749782556.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24527807,,,,21357787.33,,,,,287710426.7,,1083378578,5612434.69,1,,,,,870460.63,,,,,,,,,,870460.63,,,,,,1608363,,,81100000,,,,,,,,,,,,,,82708363,-81837902.37,1,,,,,,120000000,,,,,,,,,,,,,120000000,,,125900000,,,,,,,5036987.02,,,,,,,,,,,,,,130936987,-10936987.02,,-87162454.7,127238506.1,,,40076051.37,,
96832,a4c390e223b05478a792f26c2f2df6da,430174,沃捷传媒,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,72,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524668787_097982.pdf,,1,704660527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330366080.1,,1035026607,824058016.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170742.03,,,,22658356.19,,,,,261521261.9,,1128408376,-93381769.22,1,,,,,3343135.46,,,,,,,,,,3343135.46,,,,,,286106,,,127000000,,,,,,,,,,,,,,127286106,-123942970.5,1,,,,,,97000000,,,,,,,,,,,,,97000000,,,97000000,,,,,,,3919312.51,,,,,,,,,,,,,,100919312.5,-3919312.51,,-221244052.3,348482558.3,,,127238506.1,,
17741,bd8d1dbcf14f5805bd20cda86d6b9c97,430175,科新生物,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/16,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523885510_624184.pdf,,1,145088282.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19222.58,,,,,8882701.18,,153990206.3,57948408.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46082918.62,,,,8765406.21,,,,,43948595.52,,156745328.6,-2755122.3,1,,,,,,,19892.48,,,,133868444.6,,,,133888337.1,,,,,,19337487.74,,,,,,,,,,,,,,,155000000,,174337487.7,-40449150.63,1,,,,,,17000000,,,,,,,,,,,,,17000000,,,15000000,,,,,,,633502.77,,,,,,,,,,1069886.79,,,,16703389.56,296610.44,0.89,-42907661.6,70943300.39,,,28035638.79,,
17742,bd8d1dbcf14f5805bd20cda86d6b9c97,430175,科新生物,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/16,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523885510_624184.pdf,,1,102022182.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14578696.98,,116600879.6,39485697.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31632409.15,,,,8546866.92,,,,,38125736.86,,117790710.2,-1189830.57,1,,10000000,,,,,35800.97,,,,111227990.7,,,,121263791.7,,,,,,17980425.64,,,,,,,,49255342.26,,,,,,,59170000,,126405767.9,-5141976.2,1,46730000,,,,,13000000,,,,,,,,,,,,,59730000,,,15909172,,,,,,,860460.84,,,,,,,,,,1025000,,,,17794632.84,41935367.16,390.31,35603950.7,35339349.69,,,70943300.39,,
88545,bd8d1dbcf14f5805bd20cda86d6b9c97,430175,科新生物,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/16,年度报告,2019/2/27,46,http://www.neeq.com.cn/disclosure/2018/2018-04-16/1523885510_624184.pdf,,1,59881042.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296581.03,,64177623.32,25568889.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17777389.71,,,,4271972.12,,,,,26158328.07,,73776579.19,-9598955.87,1,,,,,,,19892.48,,,,133024397.3,,,,133044289.8,,,,,,11245951.83,,,,,,,,,,,,,,,154200000,,165445951.8,-32401662.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069886.79,,,,1069886.79,-1069886.79,0.89,-43070503.84,57376495.17,,,14305991.33,,
